submission_id,age,ambiguous_response,itemName,category,answer,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,responseTime,settingName,trialNr,trial_type,competitor,sameCategory,otherCategory
166,33,NA,bookingAgency-highClassAccommodation,competitor,"No, but I do have a suite in a four star hotel",NA,main,Graduated High-school,796118,1667311500848,1667310704730,female,English,69658,bookingAgency,8,main,0.6166666666666667,0.6683333333333334,0.09666666666666668
166,33,NA,petAdoption-hamster,competitor,"No, but gerbils make great pets as well!",NA,main,Graduated High-school,796118,1667311500848,1667310704730,female,English,68798,petAdoption,10,main,0.7925,0.5428125,0.2003125
166,33,NA,movie-western,taciturn,"No, I'm sorry",NA,main,Graduated High-school,796118,1667311500848,1667310704730,female,English,47004,movie,11,main,0.71,0.4760714285714286,0.3867857142857143
154,43,NA,electronics-console,sameCategory,Would you like to Switch to an Nintendo,fun survey,main,Graduated High-school,580199,1667311154607,1667310574408,female,English,61292,electronics,1,main,0.446875,0.43937499999999996,0.3746875
154,43,1,disney-princess,other,"Moana is on holiday today, who likes Spiderman or Ariel",fun survey,main,Graduated High-school,580199,1667311154607,1667310574408,female,English,66724,disney,2,main,0.7328571428571429,0.6878571428571428,0.4442857142857143
154,43,1,friendsActivities-videoEntertainment,taciturn,"Everything but Xbox, now who wants a drink",fun survey,main,Graduated High-school,580199,1667311154607,1667310574408,female,English,44138,friendsActivities,4,main,0.4625,0.42291666666666666,0.2825
154,43,NA,kidsActivities-sports,competitor,No sorry but the dance class is just about to start,fun survey,main,Graduated High-school,580199,1667311154607,1667310574408,female,English,41364,kidsActivities,5,main,0.6115384615384616,0.5692307692307692,0.31346153846153846
154,43,NA,waterSport-muscle,other,what type of kayak would you like,fun survey,main,Graduated High-school,580199,1667311154607,1667310574408,female,English,36085,waterSport,6,main,0.71375,0.6059375,0.42000000000000004
154,43,NA,movie-western,competitor,"todays not western movie day, how about an adventure instead",fun survey,main,Graduated High-school,580199,1667311154607,1667310574408,female,English,55277,movie,9,main,0.71,0.4760714285714286,0.3867857142857143
154,43,NA,books-fantasy,sameCategory,We have loads of adventure and science fiction you may find what your looking for over there,fun survey,main,Graduated High-school,580199,1667311154607,1667310574408,female,English,64731,books,10,main,0.6138461538461538,0.6207692307692307,0.36269230769230765
154,43,NA,plants-flowers,other,sorry no peonies but feel free to chose from whats available,fun survey,main,Graduated High-school,580199,1667311154607,1667310574408,female,English,66986,plants,11,main,0.6066666666666667,0.5393333333333333,0.474
158,57,NA,petAdoption-dogs,taciturn,"No, sorry",None,main,Higher degree,392536,1667311201350,1667310808814,male,English,18977,petAdoption,1,main,0.36727272727272725,0.5036363636363637,0.14954545454545454
158,57,NA,electronics-laptop,competitor,No exactly. But we do have a MacBook Pro. Very similar.,None,main,Higher degree,392536,1667311201350,1667310808814,male,English,32202,electronics,3,main,0.68,0.27375000000000005,0.21125
158,57,NA,kidsActivities-crafts,competitor,No pottery class but there is a watercolour painting class that may be of interest.,None,main,Higher degree,392536,1667311201350,1667310808814,male,English,40584,kidsActivities,4,main,0.65875,0.6168750000000001,0.29125
158,57,NA,waterSport-motor,competitor,We offer water ski equipment for rent so if you come in we should be able to sort you out with something.,None,main,Higher degree,392536,1667311201350,1667310808814,male,English,54439,waterSport,5,main,0.7446666666666667,0.6006666666666667,0.5023333333333333
158,57,1,cafe-pie,sameCategory,No raspberry cake as such. If you want cake then we lemon cake. Otherwise we have raspberry pie.,None,main,Higher degree,392536,1667311201350,1667310808814,male,English,40822,cafe,7,main,0.726,0.33099999999999996,0.22899999999999998
158,57,NA,disney-action,sameCategory,Sorry to disappoint but no Superman. But we have Batman and Spiderman and they are just as cool.,None,main,Higher degree,392536,1667311201350,1667310808814,male,English,58316,disney,8,main,0.8253846153846154,0.7434615384615384,0.3388461538461539
158,57,NA,clothing-beach,other,Not exactly but we do have t-shirts and sweatshirts.,None,main,Higher degree,392536,1667311201350,1667310808814,male,English,33612,clothing,10,main,0.525625,0.5387500000000001,0.304375
155,58,NA,dutyFree-smokes,competitor,"No, sorry, but we have cigarettes.",NA,main,Graduated High-school,598529,1667311168406,1667310569877,female,English,40432,dutyFree,2,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
155,58,NA,plants-green,competitor,No not exactly but I do have an agave plant.,NA,main,Graduated High-school,598529,1667311168406,1667310569877,female,English,43346,plants,3,main,0.5927777777777777,0.4822222222222222,0.4772222222222222
155,58,NA,zoo-xl,competitor,There isn't a tiger but there is a lion. Would you like to go and see that first?,NA,main,Graduated High-school,598529,1667311168406,1667310569877,female,English,47846,zoo,4,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
155,58,NA,bar-whiteWine,competitor,No I'm afraid we only have one type of wine and that's Chardonnay. Would you like a glass of that?,NA,main,Graduated High-school,598529,1667311168406,1667310569877,female,English,63136,bar,5,main,0.694375,0.343125,0.2796875
155,58,NA,waterSport-motor,other,No I'm afraid we don't but we do have a range of other water sports equipment. Is there anything else you might be interested in?,NA,main,Graduated High-school,598529,1667311168406,1667310569877,female,English,93038,waterSport,6,main,0.7446666666666667,0.6006666666666667,0.5023333333333333
155,58,NA,disney-action,other,Ah not today I'm afraid but you can see lots of other great characters.,NA,main,Graduated High-school,598529,1667311168406,1667310569877,female,English,40984,disney,8,main,0.8253846153846154,0.7434615384615384,0.3388461538461539
155,58,NA,kidsActivities-crafts,competitor,No I'm afraid there isn't. Would you be interested in watercolor painting?,NA,main,Graduated High-school,598529,1667311168406,1667310569877,female,English,47115,kidsActivities,9,main,0.65875,0.6168750000000001,0.29125
155,58,NA,cafe-pie,competitor,"Well not quite. We have raspberry pie, would that be ok?",NA,main,Graduated High-school,598529,1667311168406,1667310569877,female,English,57567,cafe,10,main,0.726,0.33099999999999996,0.22899999999999998
156,26,NA,books-romance,sameCategory,"I don’t have love poems, but I have romance novels and French love letters if they would be of any interest to you.",The level of education tab doesn’t work,main,NA,615758,1667311184498,1667310568740,female,English,53110,books,1,main,0.75,0.5518181818181819,0.22954545454545455
156,26,NA,kidsActivities-crafts,taciturn,No there is not a pottery class.,The level of education tab doesn’t work,main,NA,615758,1667311184498,1667310568740,female,English,33427,kidsActivities,2,main,0.65875,0.6168750000000001,0.29125
156,26,NA,zoo-xl,competitor,"There isn’t a tiger, why don’t we go and see the lion instead?",The level of education tab doesn’t work,main,NA,615758,1667311184498,1667310568740,female,English,35650,zoo,4,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
156,26,1,friendsActivities-boardGames,other,"No I don’t, did anyone bring it and we could play?",The level of education tab doesn’t work,main,NA,615758,1667311184498,1667310568740,female,English,39074,friendsActivities,5,main,0.69,0.51,0.35857142857142854
156,26,NA,clothing-beach,competitor,You can have a look at the T-shirts we have and see if any of those are what you’re after?,The level of education tab doesn’t work,main,NA,615758,1667311184498,1667310568740,female,English,42396,clothing,7,main,0.525625,0.5387500000000001,0.304375
156,26,NA,plants-green,other,"I don’t I’m afraid, perhaps I could grow one for you.",The level of education tab doesn’t work,main,NA,615758,1667311184498,1667310568740,female,English,71446,plants,8,main,0.5927777777777777,0.4822222222222222,0.4772222222222222
156,26,NA,petAdoption-dogs,taciturn,"I’m afraid not, sorry.",The level of education tab doesn’t work,main,NA,615758,1667311184498,1667310568740,female,English,37193,petAdoption,9,main,0.36727272727272725,0.5036363636363637,0.14954545454545454
156,26,NA,electronics-laptop,competitor,No but I have a MacBook Air if that is if any interest?,The level of education tab doesn’t work,main,NA,615758,1667311184498,1667310568740,female,English,80977,electronics,10,main,0.68,0.27375000000000005,0.21125
157,37,NA,bar-whiteWine,competitor,"Good evening Madame, unfortunately, we do not sell Sauvignon Blanc but might I interest you in our Chardonnay?",NA,main,Graduated High-school,621972,1667311189768,1667310567796,female,english,94883,bar,2,main,0.694375,0.343125,0.2796875
157,37,NA,bookingAgency-lowClassAccommodation,other,Hi Sir.  We don't currently have any youth hostels on our books but we do have a number of alternative accommodations that you might find suitable. Might you be interested?,NA,main,Graduated High-school,621972,1667311189768,1667310567796,female,english,104912,bookingAgency,3,main,0.5255555555555556,0.683888888888889,0.09222222222222223
157,37,NA,furniture-indoors,sameCategory,"Hi, although we don't currently have armchairs available in store we do have a lovely rocking chair available or perhaps you might like to take a look at or bean bag chair instead?",NA,main,Graduated High-school,621972,1667311189768,1667310567796,female,english,74301,furniture,4,main,0.502,0.40700000000000003,0.31700000000000006
157,37,NA,plants-green,other,Hi there.  I don't have any aloe vera plants right now but I have a lovely orchid and a beautiful agave plant that you might like.,NA,main,Graduated High-school,621972,1667311189768,1667310567796,female,english,84975,plants,5,main,0.5927777777777777,0.4822222222222222,0.4772222222222222
157,37,NA,disney-action,sameCategory,"Hi guys!  Superman is busy saving the planet at the moment but Spiderman, Hulk and Batman are here today",NA,main,Graduated High-school,621972,1667311189768,1667310567796,female,english,36057,disney,6,main,0.8253846153846154,0.7434615384615384,0.3388461538461539
157,37,NA,kidsActivities-crafts,sameCategory,"HI, we aren't running a pottery class but what about a sewing, origami, or water color painting class instead?",NA,main,Graduated High-school,621972,1667311189768,1667310567796,female,english,58874,kidsActivities,7,main,0.65875,0.6168750000000001,0.29125
157,37,NA,zoo-xl,other,This zoo doesn't have any tigers but shall we go and check out the other animals?  I bet you will find them just as interesting.,NA,main,Graduated High-school,621972,1667311189768,1667310567796,female,english,54610,zoo,8,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
161,41,NA,movie-fantasy,taciturn,"No, not today",NA,main,Graduated High-school,701139,1667311267368,1667310566229,female,english,53655,movie,2,main,0.5854545454545454,0.46545454545454545,0.6022727272727273
161,41,NA,touristInfo-childTheatre,competitor,"No, not today but there is a circus show",NA,main,Graduated High-school,701139,1667311267368,1667310566229,female,english,56849,touristInfo,4,main,0.7173333333333334,0.29066666666666663,0.23266666666666666
161,41,NA,plants-green,other,"no, sorry but I do have some other plants you could have.",NA,main,Graduated High-school,701139,1667311267368,1667310566229,female,english,72503,plants,5,main,0.5927777777777777,0.4822222222222222,0.4772222222222222
161,41,NA,friendsActivities-boardGames,competitor,"No, sorry but I have monopoly",NA,main,Graduated High-school,701139,1667311267368,1667310566229,female,english,131160,friendsActivities,6,main,0.69,0.51,0.35857142857142854
161,41,NA,books-romance,competitor,I have french love letters if that would be of interest?,NA,main,Graduated High-school,701139,1667311267368,1667310566229,female,english,96864,books,7,main,0.75,0.5518181818181819,0.22954545454545455
161,41,NA,gym-yoga,competitor,"No, however we do offer pilates which is similar",NA,main,Graduated High-school,701139,1667311267368,1667310566229,female,english,41417,gymActivities,9,main,0.62,0.5859090909090909,0.2913636363636364
161,41,NA,bar-whiteWine,competitor,We have chardonnay which is very nice,NA,main,Graduated High-school,701139,1667311267368,1667310566229,female,english,45280,bar,10,main,0.694375,0.343125,0.2796875
161,41,NA,disney-action,sameCategory,"No sorry guys but we have Batman, hulk and spiderman",NA,main,Graduated High-school,701139,1667311267368,1667310566229,female,english,36311,disney,11,main,0.8253846153846154,0.7434615384615384,0.3388461538461539
164,63,NA,furniture-indoors,competitor,"Not specifically, but the rocking chair is very comfortable and you can imagine you are in such a chair.",Quite an interesting task.,main,Higher degree,803772,1667311385845,1667310582073,male,NA,96981,furniture,2,main,0.502,0.40700000000000003,0.31700000000000006
